0.236843651,-0.792738985,-0.79279166,-2.648569918,-1.032947007,-2.648283243,-0.932649109,-2.643911817,-0.932523498,-2.655911625,-1.106452095,-2.656058593,-1.046982469,-2.645320206,-1.047154605
0.253612806,-0.436617583,-0.79279166,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.267691582,-0.493752325,-0.436726736,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.265014264,-0.735881596,-0.493852417,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
0.294438645,-0.167862412,-0.735943288,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
0.290612039,-0.711474522,-0.168014188,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
0.271243927,-0.381424312,-0.711540085,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
0.259176404,-0.536464705,-0.381542219,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
0.70897894,3.622167937,-0.467508049,-0.017418057,-0.077590952,-0.035264379,2.540444551,0.001183269,0.304003821,-0.01480314,0.091962003,-0.011950464,0.954062827,-0.017858343,-0.071484804
0.774096545,0.590143658,3.621415089,-0.005479759,-0.171489247,-0.054510616,0.135450187,0.047042682,1.316544976,-0.011475987,-0.109933168,-0.018860428,0.576396411,-0.003431717,-0.071853195
0.349865664,8.216522327,0.589871667,-0.01703897,0.200897558,-0.046357131,-1.204965335,0.014490253,3.373424072,-0.021327355,-0.028921935,-0.022253977,-0.253925806,-0.020307375,0.096524945
0.58319722,4.16245181,8.215040845,-0.013561291,0.293828531,0.001183269,0.304003821,-0.028777271,0.560446196,-0.02265329,0.017431415,-0.022466466,0.057791718,-0.0228581,0.08951274
0.697133439,1.626889611,4.161613276,0.012777737,0.015251968,0.047042682,1.316544976,-0.020450076,-0.360769219,-0.013639808,-0.145326847,-0.029520587,0.444549469,0.003569573,0.03076653
0.673089814,-0.282131896,1.6264532,0.019941237,-0.03085297,0.014490253,3.373424072,0.025224136,-0.667120602,-0.012233862,-0.206008179,-0.03719286,0.312976084,0.015070953,0.026334089
0.613235425,0.478370352,-0.28226555,0.003958786,-0.073855172,-0.028777271,0.560446196,0.036656381,-0.62982245,-0.011679901,-0.185136645,-0.0347638,0.021509827,0.013338553,-0.087496236
0.643926635,-0.140959159,0.478116088,-0.01160059,-0.158234328,-0.020450076,-0.360769219,-0.002423451,-0.170179258,-0.008166056,-0.105449505,-0.017858343,-0.071484804,0.002083522,-0.083205499
0.412893655,4.113637661,-0.141115202,-0.003417534,-0.291708061,0.025224136,-0.667120602,-0.03171006,1.369810005,-0.010963961,-0.014635618,-0.003431717,-0.071853195,-0.018703018,-0.028891319
0.40330755,-0.589161797,4.112806869,-0.005977408,0.037357292,0.036656381,-0.62982245,-0.047422941,2.460607466,-0.016884051,0.000592694,-0.020307375,0.096524945,-0.013437664,-0.099289513
0.636991728,4.169940344,-0.589246758,-0.01235976,0.1599576,-0.002423451,-0.170179258,-0.021993698,0.226128182,-0.009126903,-0.033588893,-0.0228581,0.08951274,0.004695563,-0.085025779
0.784322595,2.336081532,4.169100623,0.002622284,0.159889506,-0.03171006,1.369810005,0.037968019,0.445471857,0.004906145,0.080770041,0.003569573,0.03076653,0.006272461,0.142952707
0.821870352,0.004651227,2.335532648,0.016570425,0.424027173,-0.047422941,2.460607466,0.084130282,-0.253351752,0.012771811,0.159950407,0.015070953,0.026334089,0.010473553,0.333693005
0.920134464,1.29406587,0.004472092,0.02519529,0.570668334,-0.021993698,0.226128182,0.074783461,-0.922584735,0.016767958,0.20202298,0.013338553,-0.087496236,0.020177235,0.486280768
1.043238865,1.821591499,1.293682242,0.0468391,0.315220492,0.037968019,0.445471857,0.055569614,0.068678625,0.016638662,0.343568814,0.002083522,-0.083205499,0.031150376,0.593373218
1.185593839,2.230409994,1.82112421,0.072208403,-0.12405496,0.084130282,-0.253351752,0.061204185,0.64177125,0.016350548,0.500192814,-0.018703018,-0.028891319,0.051359416,0.368642226
1.294423563,1.518444542,2.229877869,0.072568398,-0.096633565,0.074783461,-0.922584735,0.070580668,0.214573895,0.029460517,0.41855618,-0.013437664,-0.099289513,0.071943474,-0.061644248
1.166865671,1.916168912,1.518025329,0.050805305,-0.079468443,0.055569614,0.068678625,0.046468118,-0.57671643,0.0329616,0.207175788,0.004695563,-0.085025779,0.060400762,-0.258685538
0.951674579,3.77720833,1.915686623,0.024108084,-0.293253602,0.061204185,0.64177125,-0.009955146,0.355802325,0.017919905,0.063517877,0.006272461,0.142952707,0.028693928,-0.249045736
1.008930011,0.423177081,3.776430893,0.009977384,-0.241051454,0.070580668,0.214573895,-0.045350778,0.337976571,0.012371807,0.003553399,0.010473553,0.333693005,0.014069625,-0.248992644
1.130780644,1.7949656,0.422931571,0.007910316,-0.121674515,0.046468118,-0.57671643,-0.027777715,-1.18698163,0.017667132,0.003512534,0.020177235,0.486280768,0.015463072,-0.259907518
0.772868897,6.808123197,1.794502533,-0.014502943,0.373991085,-0.009955146,0.355802325,-0.018944894,0.407060703,0.013313689,-0.020880224,0.031150376,0.593373218,-0.00230709,0.221092976
0.811448401,0.026562123,6.806865078,-0.039790024,0.286586447,-0.045350778,0.337976571,-0.034030229,0.941922801,0.010788596,-0.148898439,0.051359416,0.368642226,-0.024718579,0.532760511
0.749595818,0.520805379,0.026379513,-0.039837002,-0.257450445,-0.027777715,-1.18698163,-0.0525041,-1.647764068,0.015074288,-0.281489142,0.071943474,-0.061644248,-0.034962186,-0.03828364
0.891950791,2.230409994,0.520544385,-0.021500255,-0.065825825,-0.018944894,0.407060703,-0.024173547,-0.687331273,0.012136498,-0.233651223,0.060400762,-0.258685538,-0.031511104,-0.302110901
0.928584341,-0.014763491,2.229877869,-0.006454067,-0.066865378,-0.034030229,0.941922801,0.022190351,0.322289153,0.007994171,-0.115985793,0.028693928,-0.249045736,-0.011622547,-0.172993972
1.118621701,3.243026226,-0.014939547,-0.004345951,-0.088025636,-0.0525041,-1.647764068,0.047366258,1.610066738,0.008770223,-0.05010374,0.014069625,-0.248992644,0.003450885,0.108386532
1.149822254,-0.130142388,3.242333506,0.017186596,0.144157046,-0.024173547,-0.687331273,0.060377477,0.352903291,0.010416239,0.003681715,0.015463072,-0.259907518,0.005186568,0.173829933
0.955174683,3.340931876,-0.130300146,0.024624043,0.091435887,0.022190351,0.322289153,0.027091335,-0.181231478,0.00279422,0.020864817,-0.00230709,0.221092976,0.008119689,-0.062859105
1.10681538,2.427608061,3.34022363,0.023704421,-0.365714133,0.047366258,1.610066738,0.001360185,-0.143770907,-0.003272628,-0.027879541,-0.024718579,0.532760511,0.019178163,-0.09554025
1.112287558,-0.676528029,2.427044661,0.026850638,-0.336050913,0.060377477,0.352903291,-0.00443435,-0.128372689,-0.005094898,-0.141338678,-0.034962186,-0.03828364,0.026400325,-0.250662013
1.310213211,3.410547509,-0.676599134,0.027799675,0.008211661,0.027091335,-0.181231478,0.028466513,0.130404582,-0.00075873,-0.007761779,-0.031511104,-0.302110901,0.031103221,-0.125525733
1.316338393,-0.662660373,3.409828222,0.026320833,0.380734507,0.001360185,-0.143770907,0.050670658,0.263170413,0.009952403,0.225924542,-0.011622547,-0.172993972,0.031728144,0.127385698
1.490834246,2.912976016,-0.662733678,0.024232946,0.836392861,-0.00443435,-0.128372689,0.052958978,-0.149434157,0.016644426,0.396560748,0.003450885,0.108386532,0.029494339,0.464118486
1.455284683,-0.0377838,2.91233564,0.037196591,0.230559213,0.028466513,0.130404582,0.045693778,-0.205970129,0.015810283,0.379147795,0.005186568,0.173829933,0.025880485,0.56120829
1.231238851,3.965253744,-0.037956205,0.027379096,-0.379006623,0.050670658,0.263170413,0.005139506,0.328933802,0.015239916,0.050291031,0.008119689,-0.062859105,0.021884493,-0.207020236
1.312564027,0.934338877,3.964446484,0.014024942,-0.333998653,0.052958978,-0.149434157,-0.021861205,0.20674874,0.018504358,-0.122455077,0.019178163,-0.09554025,0.017881508,-0.391683307
1.536361717,3.959984034,0.934012299,0.018029345,-0.12267882,0.045693778,-0.205970129,-0.007971601,0.187240396,0.024683231,-0.094448153,0.026400325,-0.250662013,0.02311258,-0.188556105
1.577305097,0.076763038,3.95917761,0.020487564,0.25268168,0.005139506,0.328933802,0.035279727,0.206695785,0.027968601,-0.04418333,0.031103221,-0.125525733,0.025109315,0.015971046
1.817728281,4.313054553,0.076572466,0.02451829,0.886424841,-0.021861205,0.20674874,0.071357721,-0.052862669,0.029631556,0.122463426,0.031728144,0.127385698,0.027710983,0.593316742
1.818276805,-0.781090154,4.312192134,0.02850467,0.925383642,-0.007971601,0.187240396,0.065534588,-0.022404376,0.029464422,0.256007582,0.029494339,0.464118486,0.029437044,0.848014816
1.864470341,0.188258991,-0.781144677,0.040722803,0.061514713,0.035279727,0.206695785,0.046056248,-0.878432927,0.025899203,0.23771994,0.025880485,0.56120829,0.025916447,0.491207221
1.835006779,-0.167030352,0.188050737,0.046617764,-0.486690457,0.071357721,-0.052862669,0.023671181,-0.760329275,0.028730861,0.035103967,0.021884493,-0.207020236,0.035020506,-0.095908648
1.710113145,1.859588876,-0.16718226,0.027677915,-0.440540107,0.065534588,-0.022404376,-0.006914952,0.396628078,0.026391723,-0.122103226,0.017881508,-0.391683307,0.034230689,-0.535307876
1.757442909,0.212388712,1.859115561,0.013723738,-0.407458068,0.046056248,-0.878432927,-0.01602263,1.478454513,0.021936773,-0.147117143,0.02311258,-0.188556105,0.020856541,-0.433614589
1.524672937,4.150525626,0.212176631,-0.004291958,0.112477418,0.023671181,-0.760329275,-0.031035826,1.756352369,0.014874482,-0.135548834,0.025109315,0.015971046,0.005565807,-0.077905734
1.638243474,1.619123724,4.149688983,-0.017863968,0.650941599,-0.006914952,0.396628078,-0.028651878,0.650933065,0.009185185,-0.107738321,0.027710983,0.593316742,-0.007570053,0.170092449
1.630172339,-0.621334759,1.618688544,-0.015539572,-0.275789609,-0.01602263,1.478454513,-0.015049289,-0.946108725,0.007812422,-0.078570848,0.029437044,0.848014816,-0.011902406,0.04592351
1.574523298,0.389062648,-0.621414617,-0.018763097,-0.333628246,-0.031035826,1.756352369,-0.005991256,-0.664111287,0.004363856,-0.038848498,0.025916447,0.491207221,-0.015505557,-0.120023583
1.822952317,4.483072014,0.388822547,-0.005637454,0.026845826,-0.028651878,0.650933065,0.018253164,0.575630321,0.011933516,-0.188591878,0.035020506,-0.095908648,-0.00985275,-0.135705691
1.886816154,0.563517759,4.482182632,0.0093318,0.53278112,-0.015049289,-0.946108725,0.034689189,2.056088916,0.01952537,-0.310222411,0.034230689,-0.535307876,0.005404801,0.220604755
1.905687983,-0.391963731,0.563249991,0.019863245,0.387892188,-0.005991256,-0.664111287,0.046019932,-2.507927439,0.015769764,-0.156401689,0.020856541,-0.433614589,0.010769341,0.48320297
1.821398166,0.997298034,-0.392079966,0.021860307,-0.04748485,0.018253164,0.575630321,0.025437583,-0.926218319,0.010151517,-0.055077823,0.005565807,-0.077905734,0.014752978,0.017781978
1.49876172,6.058992427,0.996961472,0.001994966,0.183343934,0.034689189,2.056088916,-0.029483942,1.039016576,-0.001227422,0.070548564,-0.007570053,0.170092449,0.005183038,0.05218929
1.554136499,0.383238232,6.057853114,-0.005767743,0.261452118,0.046019932,-2.507927439,-0.054601885,2.958799116,-0.009501505,0.172716387,-0.011902406,0.04592351,-0.007069318,0.240653416
1.6538111,1.324020007,0.382999056,-0.007151597,0.02572407,0.025437583,-0.926218319,-0.038330137,-3.079226486,-0.007706028,-0.001364744,-0.015505557,-0.120023583,0.000105641,0.009590171
1.688407277,-0.058030577,1.323631628,-0.013938147,-0.122417898,-0.029483942,1.039016576,0.00167671,-0.478674572,-0.005828507,-0.081888892,-0.00985275,-0.135705691,-0.001803224,-0.080822521
1.372235575,5.921702634,-0.058199772,-0.027774942,-0.100765413,-0.054601885,2.958799116,0.000604848,0.549759257,-0.007938222,0.13296203,0.005404801,0.220604755,-0.021235779,0.116870308
1.494752273,1.809110609,5.920585095,-0.032852561,-0.223895137,-0.038330137,-3.079226486,-0.026981748,1.141619323,-0.009874474,0.206807998,0.010769341,0.48320297,-0.030199412,-0.069391105
1.588850216,1.205590225,1.808645299,-0.009104613,-0.276484881,0.00167671,-0.478674572,-0.020162896,-0.929536544,-0.00327182,0.007869452,0.014752978,0.017781978,-0.021089329,-0.485267794
1.739067363,2.397376571,1.205220629,0.010806816,0.128582798,0.000604848,0.549759257,0.021137751,-0.208667429,0.002734714,-0.008126975,0.005183038,0.05218929,0.00025861,-0.130247439
1.746185112,-0.641581536,2.396817966,0.011038307,0.299880012,-0.026981748,1.141619323,0.049519139,-0.123976782,0.003609546,0.018449341,-0.007069318,0.240653416,0.014613094,0.204841204
1.891269644,2.288376796,-0.641658184,0.01171009,0.467280217,-0.020162896,-0.929536544,0.044716677,-0.343719765,0.007196187,0.058907778,0.000105641,0.009590171,0.01463187,0.459474488
1.9578761,0.621761913,2.287835477,0.031047005,0.189700299,0.021137751,-0.208667429,0.040872172,0.157342581,0.00749808,0.122236322,-0.001803224,-0.080822521,0.017129091,0.587695805
1.870020879,1.073015435,0.621484908,0.03769832,-0.374177901,0.049519139,-0.123976782,0.026349011,-0.45080225,0.001957257,0.063904243,-0.021235779,0.116870308,0.025758386,-0.046529003
2.017691309,2.343292713,1.072666865,0.031297687,-0.334147637,0.044716677,-0.343719765,0.018807165,-0.395436005,0.001569255,0.063521087,-0.030199412,-0.069391105,0.033996907,-0.364919239
2.153411757,2.089514611,2.342742685,0.032087193,0.030947081,0.040872172,0.157342581,0.023804075,0.885970327,0.007302214,0.249189202,-0.021089329,-0.485267794,0.035898804,-0.093890007
2.291195699,2.133336403,2.08900483,0.035993971,0.386934785,0.026349011,-0.45080225,0.045183106,1.362986261,0.018497551,0.375404842,0.00025861,-0.130247439,0.036266421,0.217362878
2.131836489,2.591523753,2.132819673,0.029007306,0.112464526,0.018807165,-0.395436005,0.038860126,-0.74428792,0.022497726,0.210715677,0.014613094,0.204841204,0.0299474,0.042520912
2.174673582,0.11697924,2.590934357,0.016633608,-0.13151539,0.023804075,0.885970327,0.009691939,-0.3829865,0.01794069,0.071202598,0.01463187,0.459474488,0.020987475,-0.26986636
2.242742768,0.652825463,0.11678229,0.021023172,-0.347905138,0.045183106,1.362986261,-0.001889285,-0.223204894,0.017334788,0.085669827,0.017129091,0.587695805,0.017522495,-0.064747714
2.324420566,0.941827411,0.652543531,0.024024175,-0.440288564,0.038860126,-0.74428792,0.009935683,-0.086676537,0.024064613,-0.045363227,0.025758386,-0.046529003,0.022527228,-0.254931223
2.35721445,-0.096305308,0.941499646,0.017914173,-0.04971095,0.009691939,-0.3829865,0.025821398,0.036623302,0.028747337,-0.162544942,0.033996907,-0.364919239,0.023985603,-0.373294433
2.446767483,1.109071341,-0.096468432,0.01244738,0.422552859,-0.001889285,-0.223204894,0.026697948,-0.208239395,0.027016711,-0.117768756,0.035898804,-0.093890007,0.018957073,0.025113045
2.405236399,0.089243928,1.108717052,0.014701775,0.179646066,0.009935683,-0.086676537,0.01941414,-0.188513618,0.023581523,-0.092267426,0.036266421,0.217362878,0.012039172,0.283281296
2.223544436,3.065797584,0.089051377,0.010968296,-0.345062881,0.025821398,0.036623302,-0.003558162,0.939601694,0.017460317,-0.176877556,0.0299474,0.042520912,0.00601978,-0.088245726
2.365520667,2.222366754,3.065132972,0.005811195,-0.212247848,0.026697948,-0.208239395,-0.014272246,0.800668721,0.014342085,-0.198277032,0.020987475,-0.26986636,0.008196625,-0.338445658
2.468212149,1.388088577,2.221835904,0.008941984,-0.010027159,0.01941414,-0.188513618,-0.001206872,0.092362441,0.014691585,-0.079440498,0.017522495,-0.064747714,0.012037083,-0.154799414
2.442131151,-0.23886481,1.387690038,0.007659386,0.153807532,-0.003558162,0.939601694,0.018763926,-0.354992579,0.016037564,-0.194802869,0.022527228,-0.254931223,0.009896225,0.017825821
2.384170475,0.43815415,-0.239005325,0.00074442,-0.016327388,-0.014272246,0.800668721,0.015896018,-0.835846248,0.013809145,-0.319640036,0.023985603,-0.373294433,0.004148894,0.001680628
2.445343933,0.506383017,0.437906264,-0.000746503,-0.004546443,-0.001206872,0.092362441,-0.000281467,-0.15423377,0.009614789,-0.166284084,0.018957073,0.025113045,0.000727541,-0.013955645
2.552515026,1.483220696,0.50612431,0.012216536,-0.216549049,0.018763926,-0.354992579,0.005755399,0.790528376,0.0080122,0.059362136,0.012039172,0.283281296,0.00414221,0.246022411
2.709157737,2.533834305,1.48280707,0.02230963,0.305887046,0.015896018,-0.835846248,0.028596771,2.283973388,0.012081092,0.254457505,0.00601978,-0.088245726,0.017960062,0.429805093
2.598133918,1.565039866,2.533254058,0.015686539,0.606054193,-0.000281467,-0.15423377,0.031429369,-0.13500976,0.01435645,0.088367282,0.008196625,-0.338445658,0.020382491,0.114302783
2.767706117,2.808413891,1.564613263,0.01492559,0.48020459,0.005755399,0.790528376,0.0240322,-0.546265592,0.013554551,0.094173395,0.012037083,-0.154799414,0.015037774,0.260041891
2.886748831,1.73533468,2.807790098,0.026834535,0.331649746,0.028596771,2.283973388,0.025118787,0.485972951,0.015412042,0.360165697,0.009896225,0.017825821,0.020744495,0.568195631
2.850206701,-0.016704963,1.73488107,0.029280421,-0.115486213,0.031429369,-0.13500976,0.02721152,-0.312129265,0.014869607,0.369695039,0.004148894,0.001680628,0.025223821,0.160637091
2.716288546,2.05123988,-0.016880711,0.018157449,-0.369295577,0.0240322,-0.546265592,0.012537057,-0.64202459,0.010665028,0.134199009,0.000727541,-0.013955645,0.020245377,-0.392177838
2.688026512,-0.192546839,2.05073617,0.004482851,-0.170157165,0.025118787,0.485972951,-0.015457374,0.176874778,0.007664714,0.005916418,0.00414221,0.246022411,0.011030901,-0.354393606
2.672902929,-0.471564075,-0.1926947,0.001664508,-0.123342284,0.02721152,-0.312129265,-0.022880102,-1.110559564,0.010091373,-0.150756255,0.017960062,0.429805093,0.002660104,-0.125919123
2.63645222,-0.018646435,-0.471667686,-0.001743997,-0.04514187,0.012537057,-0.64202459,-0.015695337,-0.66994081,0.009891179,-0.212173235,0.020382491,0.114302783,5.49035E-05,-0.041556016
2.650295914,-0.498744681,-0.018821875,-0.011360528,-0.09794416,-0.015457374,0.176874778,-0.007264171,-0.041804409,0.00619684,-0.112451344,0.015037774,0.260041891,-0.002096842,-0.025275866
2.595090917,0.379632642,-0.498843981,-0.015152314,-0.677681012,-0.022880102,-1.110559564,-0.00721817,0.100395908,0.004555094,-0.103793093,0.020744495,0.568195631,-0.010855427,-0.118202569
2.526133645,0.671685475,0.379394037,-0.013780961,-0.179015479,-0.015695337,-0.66994081,-0.011811792,1.652384561,0.003994918,-0.178735891,0.025223821,0.160637091,-0.016323034,-0.381742345
2.51952524,-0.652398308,0.671400552,-0.011182106,0.291190472,-0.007264171,-0.041804409,-0.015172748,0.713475839,0.00292061,-0.176414547,0.020245377,-0.392177838,-0.013850488,-0.137507005
2.489735176,-0.160096525,-0.65247324,-0.011052171,0.17770719,-0.00721817,0.100395908,-0.014933547,-1.490709567,0.000153742,-0.021026986,0.011030901,-0.354393606,-0.01058772,0.10872913
2.50348745,-0.500686153,-0.160249532,-0.00999507,-0.047237915,-0.011811792,1.652384561,-0.008152215,-0.433082747,-0.003612982,0.105927943,0.002660104,-0.125919123,-0.009941123,-0.031568926
2.399437719,1.416933301,-0.500785145,-0.012200215,-0.053198963,-0.015172748,0.713475839,-0.009166802,0.887256845,-0.005436808,0.207984065,5.49035E-05,-0.041556016,-0.011046786,0.105280846
2.386978394,-0.528144111,1.416530187,-0.014674301,-0.008764688,-0.014933547,-1.490709567,-0.014409249,2.530313241,-0.00779708,0.217232175,-0.002096842,-0.025275866,-0.013672738,0.099978313
2.384405556,-0.738100421,-0.528238749,-0.011232925,-0.002314533,-0.008152215,-0.433082747,-0.01436526,-3.25181042,-0.011916118,-0.024002507,-0.010855427,-0.118202569,-0.013013481,-0.221752504
2.305757698,0.877481488,-0.738161761,-0.011507188,0.192218182,-0.009166802,0.887256845,-0.013885468,-0.315019952,-0.01416334,-0.139583309,-0.016323034,-0.381742345,-0.011912057,0.069018616
2.267256555,0.024898005,0.877163927,-0.014216807,0.305235869,-0.014409249,2.530313241,-0.014021262,0.807678344,-0.013511629,-0.006338838,-0.013850488,-0.137507005,-0.013156919,0.295598666
2.38938145,1.800790015,0.024715658,-0.01101984,-0.295901434,-0.01436526,-3.25181042,-0.00759867,2.023498622,-0.010238575,-0.010673051,-0.01058772,0.10872913,-0.009873791,-0.054809721
2.382916706,-0.655449192,1.800326025,-0.004306894,-0.397459943,-0.013885468,-0.315019952,0.005473065,0.195128298,-0.008121175,-0.142659406,-0.009941123,-0.031568926,-0.006224523,-0.449188555
2.401775475,-0.392241084,-0.65552364,-5.72597E-05,-0.000634392,-0.014021262,0.807678344,0.014218604,-0.88515877,-0.007283746,-0.154557798,-0.011046786,0.105280846,-0.003355048,-0.271685647
2.30300202,1.304882642,-0.392357275,-0.002220721,0.0654882,-0.00759867,2.023498622,0.003232494,-0.260763357,-0.008112969,-0.177383735,-0.013672738,0.099978313,-0.002323241,0.03511833
2.267112894,-0.030572619,1.304497298,-0.00400473,0.153730228,0.005473065,0.195128298,-0.013506322,0.875337068,-0.009451846,-0.158583096,-0.013013481,-0.221752504,-0.005747358,0.137662208
2.134657468,2.020176331,-0.030746168,-0.005709759,0.839072644,0.014218604,-0.88515877,-0.025352269,3.780535248,-0.010103457,0.083034411,-0.011912057,0.069018616,-0.008234682,0.799091287
2.16999807,-0.04222145,2.019677547,-0.01176804,0.810727913,0.003232494,-0.260763357,-0.026643418,-0.021910759,-0.010457077,0.18913996,-0.013156919,0.295598666,-0.00768105,0.916102723
2.276398618,1.466856862,-0.042393151,-0.010910155,-0.104375486,-0.013506322,0.875337068,-0.008302199,-0.213501633,-0.007980097,-0.059931885,-0.009873791,-0.054809721,-0.006037865,0.070763337
2.140586749,2.091456082,1.466445831,-0.012364552,-0.328661049,-0.025352269,3.780535248,0.001039649,0.032298616,-0.0082153,-0.096964652,-0.006224523,-0.449188555,-0.010254524,-0.102733199
2.37466273,4.178260938,2.090945994,-0.006420455,-0.009378336,-0.026643418,-0.021910759,0.014521977,0.63801462,-0.005554695,-0.038427022,-0.003355048,-0.271685647,-0.007798154,-0.074782851
2.564673969,3.24247152,4.177419896,0.012553061,0.976385534,-0.008302199,-0.213501633,0.033970031,1.910750095,0.002197795,0.203572209,-0.002323241,0.03511833,0.006810834,0.561925785
2.619330443,0.367983811,3.241778888,0.026833223,1.401071959,0.001039649,0.032298616,0.052836082,0.152323491,0.005961328,0.487520363,-0.005747358,0.137662208,0.017951666,1.118385611
2.556642014,0.538555978,0.367747053,0.029815768,0.219859636,0.014521977,0.63801462,0.044881133,-1.517056335,0.007021234,0.393845216,-0.008234682,0.799091287,0.022657571,0.476264627
2.704064302,2.338023004,0.538292169,0.027584154,0.021495668,0.033970031,1.910750095,0.021410517,-0.256265042,0.009913518,0.316360859,-0.00768105,0.916102723,0.027766862,0.013527618
2.821748767,1.706489955,2.337473812,0.036954032,-0.193587681,0.052836082,0.152323491,0.022068347,0.768707636,0.012487421,0.425931849,-0.006037865,0.070763337,0.031032358,0.129328416
2.653365035,2.783174757,1.70604092,0.031582548,-0.551242006,0.044881133,-1.517056335,0.019089313,0.363469828,0.010061074,0.292673266,-0.010254524,-0.102733199,0.030055719,-0.325966438
2.812097361,2.578210803,2.782554967,0.017070971,-0.219371198,0.021410517,-0.256265042,0.012951042,-0.517366861,0.009684925,0.175343853,-0.007798154,-0.074782851,0.026587097,-0.565480225
2.939433231,1.911453909,2.577623519,0.018016094,0.248959479,0.022068347,0.768707636,0.014096397,0.428642214,0.014800514,0.225866468,0.006810834,0.561925785,0.022383751,-0.021793389
2.902225037,-0.002559954,1.910972368,0.020946843,0.042515617,0.019089313,0.363469828,0.022753806,-0.336618901,0.017910435,0.164797007,0.017951666,1.118385611,0.017872119,0.210083363
2.80908048,1.185343448,-0.002737946,0.01406927,-0.357364368,0.012951042,-0.517366861,0.015159422,-0.805619179,0.018339576,-0.034371318,0.022657571,0.476264627,0.014377074,-0.305486787
2.710777188,1.294897929,1.184977063,-0.000184108,-0.010475024,0.014096397,0.428642214,-0.014182724,0.211137886,0.01686813,-0.175419544,0.027766862,0.013527618,0.0068905,-0.284499743
2.523795889,3.178125596,1.29451417,-0.007357588,0.463040507,0.022753806,-0.336618901,-0.036607282,1.187846855,0.010845009,-0.174642287,0.031032358,0.129328416,-0.007685884,0.323532785
2.554970322,-0.130697094,3.17744317,-0.011790275,0.664221709,0.015159422,-0.805619179,-0.038149107,0.066109311,0.00902213,-0.281361574,0.030055719,-0.325966438,-0.010390475,0.615384839
2.611011166,0.397383241,-0.130854764,-0.017913865,-0.006125387,-0.014182724,0.211137886,-0.021641084,-1.052134663,0.008806574,-0.330932529,0.026587097,-0.565480225,-0.007849679,0.213813531
2.529215826,0.944323589,0.397141821,-0.021544481,-0.400400922,-0.036607282,1.187846855,-0.005906366,-0.402652056,0.002709643,-0.097887495,0.022383751,-0.021793389,-0.016148965,-0.090949598
2.401919136,1.91062185,0.943995428,-0.024153718,-0.268738427,-0.038149107,0.066109311,-0.00939159,0.610668369,-0.00339179,0.141076282,0.017872119,0.210083363,-0.024116215,-0.20296827
2.570172266,2.780401226,1.910140441,-0.017132792,-0.292071585,-0.021641084,-1.052134663,-0.012413137,1.039028483,-0.002726056,0.138639178,0.014377074,-0.305486787,-0.019683737,-0.329196589
2.536451116,-0.076613236,2.779781876,-0.004049195,-0.274878754,-0.005906366,-0.402652056,-0.002150608,-0.390946422,-0.002061192,0.026081213,0.0068905,-0.284499743,-0.011125093,-0.465052068
2.420373042,1.672375522,-0.076779484,-0.003909448,0.118624734,-0.00939159,0.610668369,0.001660354,-0.086922236,-0.007633656,0.067320219,-0.007685884,0.323532785,-0.007579648,-0.119446091
2.502795266,0.957636539,1.671931897,-0.007819811,-0.047439711,-0.012413137,1.039028483,-0.003170385,-0.333890675,-0.007403655,0.064201809,-0.010390475,0.615384839,-0.004274065,0.118925936
2.396512259,1.464360684,0.957306266,-0.007755663,-0.117421962,-0.002150608,-0.390946422,-0.013428485,-0.256315251,-0.007611368,0.036133263,-0.007849679,0.213813531,-0.007360421,-0.091664561
2.465939694,0.681670187,1.463950049,-0.002220661,-0.005076744,0.001660354,-0.086922236,-0.00610548,-0.073235388,-0.012017593,-0.144581429,-0.016148965,-0.090949598,-0.007688768,-0.098389358
2.378724417,1.059425133,0.681383681,-0.004134448,-0.187493877,-0.003170385,-0.333890675,-0.005101123,-0.162091612,-0.013503761,-0.310645512,-0.024116215,-0.20296827,-0.002396961,0.012211445
2.498224234,1.745042039,1.059078717,-0.007484146,-0.191185039,-0.013428485,-0.256315251,-0.001466189,0.140791933,-0.011364896,-0.327853986,-0.019683737,-0.329196589,-0.00265312,-0.122030142
