Date,Last Price,Log Returns,Scaled Prices
2003-12-18,1956.18,0.0026412791768185805,192.07423044823017
2003-12-17,1921.33,-0.017975937357158796,188.6523638862978
2003-12-16,1924.29,0.001539413974625445,188.943001620109
2003-12-15,1918.26,-0.0031385433890789216,188.35092542589226
2003-12-12,1949.0,0.015897895378531316,191.36923756689086
2003-12-11,1942.32,-0.0034332856520047483,190.713338897344
2003-12-10,1904.65,-0.019584870208754535,187.01458098090237
2003-12-09,1908.32,0.0019250091835571932,187.37493249545878
2003-12-08,1948.85,0.021016181170538547,191.35450930335313
2003-12-05,1937.82,-0.005675825120697008,190.27149099121212
2003-12-04,1968.8,0.015860590196645787,193.31336835387108
2003-12-03,1960.25,-0.004352203965814811,192.47385733222052
2003-12-02,1980.07,0.010060181487981596,194.41995188767243
2003-12-01,1989.82,0.0049119847671661885,195.3772890176248
2003-11-28,1960.26,-0.014967064878030949,192.47483921645636
2003-11-26,1953.31,-0.003551748049037717,191.7924296725416
2003-11-25,1943.04,-0.005271612552009371,190.78403456232508
2003-11-24,1947.14,0.002107872395656752,191.186607099023
2003-11-21,1893.88,-0.02773399451648019,185.95709165889343
2003-11-20,1881.92,-0.006335102494686448,184.7827581128185
2003-11-19,1899.65,0.009377126387781947,186.52363886297806
2003-11-18,1881.75,-0.009467463744731789,184.76606608080905
2003-11-17,1909.61,0.014696837795052596,187.50159556188325
2003-11-14,1930.26,0.010755676141889743,189.52918650891058
2003-11-13,1967.35,0.019032750651813413,193.170995139673
2003-11-12,1973.11,0.002923518626018583,193.7365604595218
2003-11-11,1930.75,-0.021702449680042608,189.57729883646718
2003-11-10,1941.64,0.005624448316528058,190.6465707693063
2003-11-07,1970.74,0.014876129950916465,193.5038538956257
2003-11-06,1976.37,0.002852722026033545,194.05665472040846
2003-11-05,1959.37,-0.008638835758952456,192.38745151946583
2003-11-04,1957.96,-0.0007198781113110978,192.2490058422112
2003-11-03,1967.7,0.004962233095211814,193.2053610879277
2003-10-31,1932.21,-0.018200922450106658,189.72065393490107
2003-10-30,1932.69,0.00024838935158374135,189.76778437822182
2003-10-29,1936.56,0.002000388339084268,190.1477735774952
2003-10-28,1932.26,-0.00222290092101886,189.7255633560803
2003-10-27,1882.91,-0.02587184984255884,184.87996465216753
2003-10-24,1865.59,-0.009241095508807636,183.17934115567772
2003-10-23,1885.51,0.010620984381360839,185.13525455348812
2003-10-22,1898.07,0.006639239099744208,186.36850115371396
2003-10-21,1940.9,0.022314202589601054,190.5739113358535
2003-10-20,1925.14,-0.008153090656569464,189.02646178015613
2003-10-17,1912.36,-0.0066606109432424095,187.7716137267416
2003-10-16,1950.14,0.019563083445589224,191.4811723697776
2003-10-15,1939.1,-0.005677216963886733,190.39717217340072
2003-10-14,1943.19,0.0021070046354696895,190.79876282586284
2003-10-13,1933.53,-0.0049836046932592035,189.8502626540331
2003-10-10,1915.31,-0.009467858421611543,188.06126957631696
2003-10-09,1911.9,-0.0017819774208131097,187.7264470518926
2003-10-08,1893.78,-0.009522680271997102,185.9472728165349
2003-10-07,1907.85,0.007402121849242007,187.3287839363739
2003-10-06,1893.46,-0.007571110347864467,185.91585252098776
2003-10-03,1880.57,-0.006830920857633482,184.65020374097892
2003-10-02,1836.22,-0.0238658116501351,180.29554715499043
2003-10-01,1832.25,-0.002164390904010492,179.90573911335852
2003-09-30,1786.94,-0.02504006003561779,175.45682164072855
2003-09-29,1824.56,0.020834202287552776,179.15067013599096
2003-09-26,1792.07,-0.017967485785938257,175.96052825371885
2003-09-25,1817.24,0.013947490257452691,178.4319308753498
2003-09-24,1843.7,0.014455555546936182,181.02999656340518
2003-09-23,1901.72,0.030984317732509255,186.72688889979872
2003-09-22,1874.62,-0.014352767610674031,184.065982620649
2003-09-19,1905.7,0.016443422936149928,187.11767882566645
2003-09-18,1909.55,0.0020182170535708566,187.49570425646814
2003-09-17,1883.1,-0.013948257196305564,184.89862045264863
2003-09-16,1887.25,0.0022013880281385218,185.3061024105258
2003-09-15,1845.7,-0.02226213370648863,181.2263734105749
2003-09-12,1855.03,0.005042259104254767,182.14247140262162
2003-09-11,1846.09,-0.004830979480305119,181.26466689577296
2003-09-10,1823.81,-0.012142169395309262,179.07702881830232
2003-09-09,1873.43,0.026843255769921005,183.94913839658304
2003-09-08,1888.62,0.008075428316008664,185.44062055083702
2003-09-05,1858.24,-0.01621660044413055,182.45765624232902
2003-09-04,1868.97,0.005757673778687305,183.51121802739456
2003-09-03,1852.9,-0.008635497674003376,181.93333006038588
2003-09-02,1841.48,-0.006182383173603469,180.81201826304678
2003-08-29,1810.45,-0.01699416297089206,177.7652314792086
2003-08-28,1800.18,-0.005688773259283936,176.75683636899208
2003-08-27,1782.13,-0.010077381775065068,174.9845353232854
2003-08-26,1770.65,-0.006462567316265887,173.8573322205312
2003-08-25,1764.31,-0.0035870317050015177,173.23481761500318
2003-08-22,1765.32,0.0005722979618637591,173.3339879228239
2003-08-21,1777.55,0.0069040346268692855,174.53483234326671
2003-08-20,1760.54,-0.009615431522047102,172.86464725808827
2003-08-19,1761.11,0.00032371189923900495,172.92061465953162
2003-08-18,1739.49,-0.012352325257093818,170.797780941627
